%time,field.theta,field.phi,field.psi,field.theta_dot,field.phi_dot,field.psi_dot,field.psi_gyro_integration,field.dt,field.succ_read
1468016174940927982,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.673783421516,0.00121965596918,1
1468016174941706895,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.675155878067,0.00126940396149,1
1468016174942538022,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.676108539104,0.000881116022356,1
1468016174943608045,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.677300989628,0.00110286497511,1
1468016174944937944,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.678646922112,0.00124486302957,1
1468016174945935010,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.679745614529,0.00101615698077,1
1468016174946979999,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.680959701538,0.00112286396325,1
1468016174948193073,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.682174861431,0.00112390599679,1
1468016174949246883,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.68339407444,0.00112761405762,1
1468016174950416088,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.684657752514,0.00116878002882,1
1468016174951482057,3.3125,-1.265625,0.194793701172,-8.92292785645,-17.4287719727,27.7229309082,0.685817480087,0.00107265694533,1
1468016174995982885,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.756106674671,0.0441218353808,1
1468016174996884107,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.757927417755,0.00114290602505,1
1468016174998300075,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.76027661562,0.00147465302143,1
1468016174999131917,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.761614859104,0.000840033986606,1
1468016175000881910,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.764279842377,0.00167285895441,1
1468016175001521110,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.765054583549,0.000486328994157,1
1468016175002630949,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.767243981361,0.00137432001065,1
1468016175003812074,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.76904964447,0.00113344797865,1
1468016175005307912,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.771428346634,0.00149319402408,1
1468016175006196975,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.77246505022,0.00065070297569,1
1468016175007081985,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.77420514822,0.00109232298564,1
1468016175008193969,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.776042401791,0.00115328002721,1
1468016175009298086,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.777796030045,0.00110078195576,1
1468016175010499954,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.779635906219,0.00115490600001,1
1468016175011589050,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.781418323517,0.0011188640492,1
1468016175012669086,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.783156096935,0.00109082297422,1
1468016175013851881,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.784987032413,0.00114932295401,1
1468016175015048980,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.786780297756,0.00112565595191,1
1468016175016149044,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.788572728634,0.0011251559481,1
1468016175017164945,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.790327906609,0.00110178103205,1
1468016175018274068,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.792100012302,0.00111240602564,1
1468016175019397020,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.793896496296,0.00112765701488,1
1468016175020579099,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.795693814754,0.00112823897507,1
1468016175021609067,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.797466635704,0.00111286400352,1
1468016175023005962,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.799422442913,0.00122769700829,1
1468016175024043083,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.801225781441,0.00113198894542,1
1468016175025094032,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.802843689919,0.00101557397284,1
1468016175026220083,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.804605901241,0.00110615603626,1
1468016175027271986,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.806434869766,0.0011480730027,1
1468016175028434038,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.808254957199,0.00114248902537,1
1468016175029520988,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.809993743896,0.00109149003401,1
1468016175030694961,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.811784565449,0.0011241560569,1
1468016175031770944,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.813576936722,0.00112507201266,1
1468016175032898902,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.815371870995,0.00112674001139,1
1468016175034079074,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.817158997059,0.00112182297744,1
1468016175035180091,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.818943321705,0.00112003204413,1
1468016175036318063,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.820736050606,0.00112532300409,1
1468016175038141012,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.823667109013,0.00183990004007,1
1468016175038785934,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.824327528477,0.000414537003962,1
1468016175039654970,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.826104581356,0.00111553096212,1
1468016175040832996,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.82788258791,0.00111607194412,1
1468016175041975975,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.829729318619,0.00115923897829,1
1468016175043088912,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.831507086754,0.00111594703048,1
1468016175044184923,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.833294570446,0.00112203101162,1
1468016175045325994,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.835040211678,0.00109578098636,1
1468016175046489953,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.836994409561,0.00122669700067,1
1468016175047489881,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.838612616062,0.00101578305475,1
1468016175048660993,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.840407729149,0.00112682301551,1
1468016175049740076,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.842195630074,0.00112228095531,1
1468016175050928115,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.844003736973,0.00113498896826,1
1468016175052011966,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.845789015293,0.00112065603025,1
1468016175053117990,3.265625,-1.28125,0.304168701172,18.2570724487,-2.42877221107,40.8479309082,0.84757399559,0.00112044694833,1
1468016175097382068,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.86778408289,0.0439982116222,1
1468016175098355054,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.868309557438,0.00114398903679,1
1468016175099546909,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.86886626482,0.00121190503705,1
1468016175100615024,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.869336843491,0.00102440698538,1
1468016175101701974,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.869859576225,0.00113803101704,1
1468016175102794885,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.87037730217,0.00112707202788,1
1468016175103885889,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.870881795883,0.00109828205314,1
1468016175105057954,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.871407449245,0.00114444701467,1
1468016175106225013,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.871912479401,0.00109944795258,1
1468016175107280015,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.872439742088,0.00114782294258,1
1468016175108342885,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.872943937778,0.00109757296741,1
1468016175109518051,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.873463273048,0.00113065598998,1
1468016175111432075,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.874328970909,0.00188460701611,1
1468016175112868070,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.874494969845,0.000361287995474,1
1468016175113490104,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.875007987022,0.00111694796942,1
1468016175114243030,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.875586748123,0.00125998805743,1
1468016175116019010,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.876334369183,0.00162765104324,1
1468016175116666078,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.876560389996,0.000492036982905,1
1468016175117710113,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.877124607563,0.00122840504628,1
1468016175118546962,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.877590894699,0.00101515697315,1
1468016175120078086,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.878120422363,0.00115265604109,1
1468016175120878934,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.878623843193,0.00109607295599,1
1468016175122001886,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.879139125347,0.00112169794738,1
1468016175123044013,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.879653275013,0.00111940596253,1
1468016175124262094,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.880221068859,0.00123607204296,1
1468016175125339031,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.880688726902,0.00101819902193,1
1468016175126379966,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.881202042103,0.00111732294317,1
1468016175127505064,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.881716251373,0.00111957301851,1
1468016175128640890,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.882233440876,0.00112590694334,1
1468016175129755973,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.882750749588,0.00112611497752,1
1468016175130985975,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.883268713951,0.00112761405762,1
1468016175132006883,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.883781909943,0.00111719802953,1
1468016175133229970,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.884299099445,0.00112594803795,1
1468016175134355068,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.884815692902,0.0011246559443,1
1468016175135524034,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.885395467281,0.00126211403403,1
1468016175136564970,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.885847389698,0.00098374101799,1
1468016175137625932,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.886363565922,0.0011236560531,1
1468016175138761043,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.88688313961,0.0011311150156,1
1468016175139934062,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.88739579916,0.00111611397006,1
1468016175141055107,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.887909054756,0.00111732294317,1
1468016175143481016,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.888999640942,0.00237431097776,1
1468016175144118070,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.889103651047,0.000226371994358,1
1468016175144702911,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.889463245869,0.000782785005867,1
1468016175145634889,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.889988720417,0.00114394794218,1
1468016175147027015,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.890663981438,0.00147006998304,1
1468016175147859096,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.8910125494,0.000758868001867,1
1468016175149143934,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.891592621803,0.00126278004609,1
1468016175150273084,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.892098486423,0.00110128195956,1
1468016175151447057,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.892661809921,0.00122636300512,1
1468016175152446031,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.893130779266,0.00102107401472,1
1468016175153568029,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.893645942211,0.00112153205555,1
1468016175154679059,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.894160509109,0.0011202810565,1
1468016175155853986,3.296875,-1.359375,0.429168701172,-8.92292785645,-3.35877227783,11.7779321671,0.894673287868,0.00111624004785,1
1468016175200669050,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.980202019215,0.0445035845041,1
1468016175201551914,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.982370495796,0.00112832302693,1
1468016175202974081,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.984563469887,0.00114107201807,1
1468016175203785896,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.986717104912,0.00112061505206,1
1468016175204775094,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.988830268383,0.00109957298264,1
1468016175206008911,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.99106156826,0.00116103095934,1
1468016175207087039,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.993216633797,0.00112136499956,1
1468016175208179950,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.995368123055,0.00111948896665,1
1468016175209309101,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.997539997101,0.00113011396024,1
1468016175210455894,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,0.999709606171,0.00112894701306,1
1468016175211642980,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.00179946423,0.00108744797762,1
1468016175212668895,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.00395047665,0.00111923995428,1
1468016175213782072,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.00610792637,0.00112257304136,1
1468016175214987039,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.00826525688,0.00112253101543,1
1468016175216263055,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.01063919067,0.00123523897491,1
1468016175217485904,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.01303350925,0.00124586396851,1
1468016175218383073,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.01478421688,0.000910950009711,1
1468016175219449043,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.01691615582,0.00110932299867,1
1468016175220607995,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.01909017563,0.00113123899791,1
1468016175222227096,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.02121770382,0.00110703101382,1
1468016175222875118,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.02337551117,0.00112278095912,1
1468016175223961114,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.02559757233,0.00115624000318,1
1468016175225131034,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.02776002884,0.00112519797403,1
1468016175226228952,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.0298691988,0.00109748996329,1
1468016175227274894,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.03201246262,0.0011151980143,1
1468016175228399991,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.03418397903,0.00112994795199,1
1468016175229511976,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.03633606434,0.00111978105269,1
1468016175230700016,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.03848433495,0.00111786404159,1
1468016175231811046,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.04067254066,0.00113857199904,1
1468016175232939004,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.04282319546,0.00111907301471,1
1468016175234021902,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.04497361183,0.00111894798465,1
1468016175235280990,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.04713630676,0.00112528097816,1
1468016175236340999,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.04928982258,0.00112057302613,1
1468016175237392902,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.05143845081,0.00111803098116,1
1468016175238512992,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.05360662937,0.00112811394501,1
1468016175239634990,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.05576264858,0.00112190598156,1
1468016175240788936,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.05790936947,0.00111698999535,1
1468016175241904020,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.06007087231,0.00112473894842,1
1468016175242995023,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.06223011017,0.00112348899711,1
1468016175244154930,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.06440544128,0.00113190605771,1
1468016175246716976,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.06878066063,0.00227656192146,1
1468016175247353076,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.06898987293,0.000108874002763,1
1468016175247936010,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.07091546059,0.00100199005101,1
1468016175248799085,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.07329726219,0.0012393220095,1
1468016175250128984,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.07568359375,0.00124165497255,1
1468016175251205921,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.07765972614,0.00102828303352,1
1468016175252259016,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.0798074007,0.00111748999916,1
1468016175253336906,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.08197081089,0.00112573895603,1
1468016175254465103,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.08412623405,0.00112149002962,1
1468016175255743026,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.08644211292,0.00120503001381,1
1468016175256671905,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.088367939,0.00100211496465,1
1468016175257711887,3.4375,-1.53125,0.601043701172,22.0070724487,-77.4287719727,49.2779312134,1.09053397179,0.00112707295921,1
1468016175302269935,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.23865008354,0.0442392528057,1
1468016175303252935,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.24246096611,0.00113823998254,1
1468016175304318904,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.24629402161,0.00114486401435,1
1468016175305716037,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.25081455708,0.00135015405249,1
1468016175306560993,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.2537702322,0.000882782973349,1
1468016175307682037,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.25760018826,0.00114394794218,1
1468016175308815002,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.26136684418,0.00112503103446,1
1468016175309986114,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.26514029503,0.00112707295921,1
1468016175311067104,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.26880192757,0.00109365698881,1
1468016175312190055,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.27258360386,0.0011294890428,1
1468016175313308954,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.27640783787,0.00114219705574,1
1468016175314492940,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.28047931194,0.00121607200708,1
1468016175315706014,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.28426814079,0.0011316559976,1
1468016175316811084,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.28798592091,0.00111044803634,1
1468016175317903041,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.29179501534,0.0011376979528,1
1468016175319025039,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.29555809498,0.00112394802272,1
1468016175320203065,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.29927301407,0.0011096149683,1
1468016175321322917,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.30314946175,0.00115782301873,1
1468016175322408914,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.30683028698,0.00109936494846,1
1468016175323654890,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.31057786942,0.0011193229584,1
1468016175324661016,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.31435728073,0.001128821983,1
1468016175325840950,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.31810462475,0.00111923902296,1
1468016175326889991,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.32184565067,0.0011173649691,1
1468016175328056097,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.32562375069,0.00112844700925,1
1468016175329154968,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.32939076424,0.00112511403859,1
1468016175330310106,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.33313965797,0.00111973995809,1
1468016175332652091,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.34020280838,0.00210960488766,1
1468016175333339929,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.34067595005,0.000141291006003,1
1468016175333952903,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.34451806545,0.00114757299889,1
1468016175334826946,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.34815597534,0.00108653097413,1
1468016175336046934,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.35204541683,0.00116174004506,1
1468016175337095022,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.3557921648,0.00111907301471,1
1468016175338165998,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.35947501659,0.00109998998232,1
1468016175339294910,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.36327564716,0.00113515602425,1
1468016175340491056,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.36713421345,0.0011524889851,1
1468016175341531991,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.37074017525,0.00107703101821,1
1468016175342643022,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.37448441982,0.00111836497672,1
1468016175343806982,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.3782595396,0.00112757203169,1
1468016175344948053,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.38212907314,0.00115573895164,1
1468016175346092939,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.38578784466,0.00109282298945,1
1468016175347129106,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.38954412937,0.00112194695976,1
1468016175348253965,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.39331126213,0.0011251559481,1
1468016175349639892,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.39781653881,0.00134565401822,1
1468016175350614070,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.40089166164,0.000918491976336,1
1468016175351655960,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.40456652641,0.00109761499334,1
1468016175352822065,3.546875,-1.75,0.851043701172,56.6870727539,-36.1787719727,85.8479309082,1.40847790241,0.00116823904682,1
